,Subject,File,LA-RA_PTT_avg,LA-RA_PTT_std,LL-LA_PTT_avg,LL-LA_PTT_std,LL-RA_PTT_avg,LL-RA_PTT_std,Vx-RL_PTT_avg,Vx-RL_PTT_std
0,1_1_025_V1,start1.csv,358.5586708860759,13.09124970944238,348.62003797468356,13.308134092496754,352.8229240506329,13.272315415953646,396.61077922077914,13.463207784935479
1,1_1_025_V1,low1.csv,353.74950666666666,12.967184024681517,343.61931999999996,13.40070531294031,348.20273333333324,13.210462782035894,391.536,13.058525033606717
2,1_1_025_V1,low2.csv,359.4675952380952,16.234792682119654,348.86492857142855,16.296242908212598,353.7477142857143,16.347729471420436,391.74762499999997,22.805980398447574
3,1_1_025_V1,low3.csv,348.5932,25.657412733944938,340.9196122448979,17.276790943303837,342.85118,25.701879885868266,381.79485416666665,30.620518546249876
4,1_1_025_V1,low4.csv,343.19871794871796,13.646426850726964,332.73189743589745,13.571264336154842,337.43943589743594,13.635845086398193,377.60374358974366,14.18342873579885
5,1_1_025_V1,low5.csv,356.9099047619048,26.2145413516362,346.44669047619055,26.169056945258742,350.8180238095238,26.06483711137076,387.8138292682927,28.90539822982048
6,1_1_025_V1,mid1.csv,354.32500000000005,16.91175286670161,344.13073170731707,16.630067144203053,348.75143902439027,16.267052142813515,389.2223333333334,13.509566994395804
7,1_1_025_V1,mid2.csv,352.5385555555556,25.588075347105256,341.79638888888894,25.61078350170075,346.5164722222222,25.58339376267142,378.96320588235295,33.75430822505077
8,1_1_025_V1,mid3.csv,349.2369047619048,11.36649751265602,338.63417460317464,11.273332375235356,343.0985238095238,11.335309200111457,383.77307936507935,19.960214810452705
9,1_1_025_V1,mid4.csv,347.8965890410959,16.623056169262473,337.248,16.69545467140477,341.9034931506849,16.79486728599136,382.047768115942,16.17173621767483
10,1_1_025_V1,mid5.csv,357.7702142857143,21.755762951386895,346.88842857142856,22.105336811064706,351.4225714285714,21.92328266026876,388.0203703703704,21.196359941077493
11,1_1_025_V1,high1.csv,356.92586567164176,18.08214885517652,346.31486567164177,18.097501023906975,350.9499402985075,18.053315981745136,386.5408484848484,28.43331378711312
12,1_1_025_V1,high2.csv,348.8576730769231,19.475443072595052,337.8150192307693,19.3840744005231,342.4725192307693,19.414053945422733,374.00297959183666,34.329718793910494
13,1_1_025_V1,high3.csv,350.9966710526316,17.691500676721155,340.17740789473686,17.499088510230614,345.0601710526315,17.704412808815533,373.5933333333333,35.423653509421584
14,1_1_025_V1,high4.csv,347.33029999999997,7.1510999953387095,336.68566666666663,7.343411479384473,341.5034833333333,7.280235191923555,371.2560666666667,32.464018550217844
15,1_1_025_V1,high5.csv,341.3416301369863,10.403103553658056,331.14787671232875,10.35032380400796,335.5357123287671,10.27903863832626,369.8089863013698,27.50993762783703
16,1_1_025_V1,end1.csv,339.5862894736842,13.87358689325244,328.94689473684207,13.628740018392003,333.3157763157895,13.750740957642101,369.08661643835615,24.30857430700497
