,Subject,File,LA-RA_PTT_avg,LA-RA_PTT_std,LL-LA_PTT_avg,LL-LA_PTT_std,LL-RA_PTT_avg,LL-RA_PTT_std,Vx-RL_PTT_avg,Vx-RL_PTT_std
0,1_2_013_V1,start1.csv,402.5563636363636,4.175349350059378,387.7836181818182,3.973583935262779,393.7141090909091,3.8650045544968026,423.79225454545457,4.122090909050808
1,1_2_013_V1,low1.csv,404.22412962962954,3.382327371228136,389.06922222222227,3.3700676972355508,394.71170370370373,3.1953542528329204,425.3468333333333,3.1820492043475563
2,1_2_013_V1,low2.csv,406.8166774193549,3.7518099665326843,391.75867741935485,3.603981941051536,397.36599999999993,3.7400556231847952,420.2702142857143,22.458297546082324
3,1_2_013_V1,low3.csv,403.4592857142857,3.0718675247796483,388.6154857142857,2.781344324206525,394.2519714285714,2.8452697033669714,424.33011428571433,2.85303535375851
4,1_2_013_V1,low4.csv,403.2835555555556,2.8809010978862895,388.816037037037,2.6540630415003013,394.4586296296296,2.630017154544089,423.3771153846154,3.765008655898954
5,1_2_013_V1,low5.csv,403.3493939393939,3.3007884451995984,388.55287878787885,3.150891877178776,394.23496969696964,2.8086222599491304,422.46660606060607,10.937994281650447
6,1_2_013_V1,mid1.csv,395.47587096774197,24.86350326150689,388.04135483870976,5.643042033355633,386.52938709677426,24.461831594280298,424.02313333333336,3.2818502782559786
7,1_2_013_V1,mid2.csv,402.59522580645165,3.31841955882107,387.9153225806453,3.352958985800124,394.71993548387104,3.072285215836999,423.9538387096775,3.2126239712168387
8,1_2_013_V1,mid3.csv,408.86611320754713,3.6182246228152173,394.8256792452831,3.4439202200431565,401.2376792452831,3.487858935467455,430.1660754716981,3.6372067649376048
9,1_2_013_V1,mid4.csv,410.31593442622955,4.173987423566772,396.54803278688524,3.984843349934254,402.6314098360656,4.0453066364435255,431.5760819672131,4.031732098564196
10,1_2_013_V1,mid5.csv,408.7886,35.22726844278449,394.72605,35.533469210696275,401.07395,35.244362473273654,428.35068421052637,35.26500058288392
11,1_2_013_V1,high1.csv,413.98543137254904,3.392901773020961,399.96882352941174,3.1257130242609676,406.0964901960785,3.1623377265818142,435.0868235294118,3.226600364165751
12,1_2_013_V1,high2.csv,415.282725,3.1398355210703435,401.0248,2.8766705337942295,407.275075,2.961769592553571,436.181175,2.6706642983300872
13,1_2_013_V1,high3.csv,419.51725862068963,7.141881319228349,405.9801379310345,7.055694177457133,411.94062068965513,6.988426101302428,439.48956603773587,5.412276971776661
14,1_2_013_V1,high4.csv,422.13495555555556,4.310836711542219,408.50651111111097,4.218419264881216,414.5828444444445,4.247071780549024,443.3134883720931,4.115969265440519
15,1_2_013_V1,high5.csv,427.0829259259259,5.587743405426154,413.04942592592596,5.7710952635361465,419.66814814814813,5.085486940549208,445.42047222222226,3.9316595484329584
16,1_2_013_V1,end1.csv,426.9458596491228,4.947234054228607,413.479596491228,4.783586079976942,419.6472105263158,4.8458783308894455,445.92873684210537,2.872593406334493
