,Subject,File,LA-RA_PTT_avg,LA-RA_PTT_std,LL-LA_PTT_avg,LL-LA_PTT_std,LL-RA_PTT_avg,LL-RA_PTT_std,Vx-RL_PTT_avg,Vx-RL_PTT_std
0,1_1_011_V1,start1.csv,339.0964852941176,5.463310974913221,318.12917647058816,5.4167898186514885,326.63095588235296,5.103298343556615,351.2460735294117,5.448596422922841
1,1_1_011_V1,low1.csv,340.148421875,3.351496819541443,319.274453125,2.9491677053115843,327.392078125,2.8368298784949064,352.782640625,3.019835076038864
2,1_1_011_V1,low2.csv,339.2465,4.889768220478348,318.7388333333334,5.364965752712487,326.98522222222226,5.134135506106322,352.2673888888889,5.449868705236946
3,1_1_011_V1,low3.csv,338.77371428571433,4.768989387229769,318.0863953488372,4.528389339101712,326.2167674418605,4.507111749003979,351.65507142857143,4.529620384561086
4,1_1_011_V1,low4.csv,338.86675,4.3125177028622135,317.80959375,4.062784781244391,326.11028124999996,4.1857813654858225,351.25684375000003,4.203318801177946
5,1_1_011_V1,low5.csv,338.1471315789473,3.8849998385900695,317.1254210526316,3.7062169649301153,325.4003157894738,3.5151290318853525,350.7396315789474,3.684769538041221
6,1_1_011_V1,mid1.csv,336.3167777777778,3.955179031705083,314.7239444444445,5.488813735146764,322.75336111111113,5.375911675411067,348.5781388888889,5.417337236199159
7,1_1_011_V1,mid2.csv,333.0074117647059,3.3242990868279603,311.8102058823529,3.3458023725910486,320.0822647058824,3.1336299596551824,345.87517647058826,3.328300374158383
8,1_1_011_V1,mid3.csv,330.9819444444445,23.514848845732654,310.54649056603773,17.739210678471412,319.13273584905664,17.865800957548828,347.20513461538474,3.3307994017886533
9,1_1_011_V1,mid4.csv,338.86671875,5.808285739648012,317.39746153846147,5.588977261819563,326.0812153846154,5.8185313068672295,351.47056249999997,5.914273187792715
10,1_1_011_V1,mid5.csv,338.785375,5.9128575213434935,317.21958333333333,5.8299127703356035,325.9272916666667,5.328398379431715,351.2364583333333,5.628765746733232
11,1_1_011_V1,high1.csv,336.3780967741935,4.698704477281837,314.98825806451606,4.708644137203623,323.5251935483871,4.707623117259062,348.884435483871,4.888776727464553
12,1_1_011_V1,high2.csv,333.62514285714286,27.30860356617844,312.5394693877551,27.36784929184805,320.7106326530613,27.16090254856807,346.3802653061224,27.205550766735996
13,1_1_011_V1,high3.csv,337.1433676470588,4.481712868143466,315.8888529411765,4.588117030998491,324.3617941176471,4.460311689711509,349.6951617647059,4.47421607859409
14,1_1_011_V1,high4.csv,335.8660545454546,6.073986794424485,314.9498363636364,5.938363609197514,322.90438181818183,6.006075846373963,348.8276,6.14920614713802
15,1_1_011_V1,high5.csv,338.5412539682541,8.940198866735008,317.27384126984134,9.039650652061324,324.9933174603175,9.00457807870027,350.8489841269841,9.02977971657708
16,1_1_011_V1,end1.csv,337.83275000000003,7.940516219652148,316.43451470588235,7.634582224967104,324.27572058823534,7.848056514467902,348.9770882352941,9.547430125023933
