,Subject,File,LA-RA_PTT_avg,LA-RA_PTT_std,LL-LA_PTT_avg,LL-LA_PTT_std,LL-RA_PTT_avg,LL-RA_PTT_std,Vx-RL_PTT_avg,Vx-RL_PTT_std
0,1_1_022_V1,start1.csv,311.9237692307692,18.85890959808644,304.9375,8.809049136308499,313.3008333333334,8.031293957144658,325.53672500000005,37.56759105864222
1,1_1_022_V1,low1.csv,313.94447945205474,2.705378681667612,303.4830821917808,3.0944274029533623,310.78724657534246,3.296174909662851,323.9274468085107,44.50346679960271
2,1_1_022_V1,low2.csv,317.9778292682927,9.324265798344005,306.1638292682927,8.99466651153769,314.5479512195122,9.381386279980472,347.6557826086957,14.28304785692381
3,1_1_022_V1,low3.csv,314.33322448979595,3.2156151870578316,303.57102040816324,3.484749734754177,311.30375510204084,3.5254562566533054,324.2774545454546,37.82823669429291
4,1_1_022_V1,low4.csv,318.0422162162163,4.174430513903999,307.695945945946,4.369594445563546,315.2445405405406,4.482892427733096,311.9668636363636,52.4943683033934
5,1_1_022_V1,low5.csv,319.24675,3.3429164262593587,309.3034545454546,4.060656230298382,316.7610454545454,3.5642544735862245,330.1474642857142,37.37464931463012
6,1_1_022_V1,mid1.csv,315.8048205128206,26.857031283781918,305.0877948717949,26.72211063863713,313.20064102564106,26.999917931961868,308.0074000000001,44.30946103832303
7,1_1_022_V1,mid2.csv,311.3910810810811,3.3228156521677015,301.8894324324325,3.130776775563482,308.9627027027027,3.4535032105280807,321.95678947368424,33.783189512535515
8,1_1_022_V1,mid3.csv,310.4833548387098,4.135398522344072,300.4974193548387,3.9037011410115796,308.4042741935484,4.175981183407403,318.7774761904762,48.75282910972259
9,1_1_022_V1,mid4.csv,319.1681285714286,4.422902837734613,310.12782857142867,3.918833795081043,317.1313571428571,4.406618172170829,333.58450000000005,33.1549730408714
10,1_1_022_V1,mid5.csv,317.708,2.7103291313049205,308.23144444444443,2.659869800953545,314.5974444444444,2.9080238464218335,321.5758823529412,40.01562822034052
11,1_1_022_V1,high1.csv,314.1823692307692,3.3894762498480477,306.2554393939394,9.092616631972556,313.1210303030303,8.217482984779602,322.9847368421053,36.988659533546794
12,1_1_022_V1,high2.csv,317.01866666666666,3.0573707765594174,307.52088235294116,3.0286031313685893,314.6060392156863,3.2091320918241806,327.6905,31.4465653640337
13,1_1_022_V1,high3.csv,315.866302631579,3.1139281759106052,307.0512894736841,3.504126615471767,313.7074473684211,3.322643618513871,328.805976744186,32.40645300043228
14,1_1_022_V1,high4.csv,316.63766101694915,2.414455790948855,307.23593220338984,2.9490654127982494,314.0887118644068,2.678382373246373,324.75547500000005,38.05832148163362
15,1_1_022_V1,high5.csv,314.45282191780825,6.285378257909309,305.0616164383561,6.669825252131905,311.77728767123284,6.469852492399618,328.0244615384616,39.33943017058021
16,1_1_022_V1,end1.csv,314.57958441558435,4.629898156997914,304.7885194805195,4.303199494095552,312.0176493506493,4.712880189675922,331.9854651162791,30.704431709785418
