,Subject,File,LA-RA_PTT_avg,LA-RA_PTT_std,LL-LA_PTT_avg,LL-LA_PTT_std,LL-RA_PTT_avg,LL-RA_PTT_std,Vx-RL_PTT_avg,Vx-RL_PTT_std
0,1_1_027_V1,start1.csv,314.61553571428567,3.1205472446138938,355.74726190476196,65.07947113723984,311.4531904761904,2.9904158791688853,332.42623809523803,3.010233397924052
1,1_1_027_V1,low1.csv,311.7400370370371,2.8483803452525045,357.0236481481482,65.59335776308039,308.3399814814816,2.788796385079912,329.06505555555555,2.4575173441734948
2,1_1_027_V1,low2.csv,312.46715,2.212537011554827,372.9163166666667,67.15935253869254,309.11398333333335,2.251629687520163,330.20816666666667,1.8482180261598502
3,1_1_027_V1,low3.csv,311.89585454545454,2.322356666822271,373.15305454545455,66.48617413634155,308.69967272727274,2.2783659619404597,329.54525454545455,1.9156722268334792
4,1_1_027_V1,low4.csv,311.98573684210527,21.346945066392756,361.63603508771934,64.66714893814509,308.3877894736842,21.378862443057802,329.2554561403508,21.332587101863723
5,1_1_027_V1,low5.csv,315.52305479452053,2.1208557647986708,373.5012739726027,66.10003098257626,311.67017808219174,2.0427533148358856,332.6998219178082,1.8062228229360209
6,1_1_027_V1,low6.csv,320.7275319148936,2.2042783336924066,376.37563636363643,58.256162990431925,317.4863617021277,2.1623934181141733,338.5133191489362,2.0584902968921814
7,1_1_027_V1,mid1.csv,318.4275263157895,2.5070706405436485,390.13626785714285,65.70004642597053,315.1382105263158,2.1486064658639474,336.2111228070176,2.2974783130540293
8,1_1_027_V1,mid2.csv,314.83797183098596,2.793460678546734,394.2832676056338,63.392065239672704,311.8394084507042,2.6214748379730297,332.77364788732393,2.6298295510481293
9,1_1_027_V1,mid3.csv,313.1042380952381,9.34255593739265,354.0964404761905,64.40158916080357,309.94190476190477,9.376515328479734,330.7056071428571,9.230857322328573
10,1_1_027_V1,mid4.csv,311.9887846153846,2.4294396536099634,391.2856769230769,64.92485590022399,309.10395384615384,2.2012179176416615,329.8074461538461,1.9644416629415553
11,1_1_027_V1,mid5.csv,311.9037457627119,2.837496250087681,382.44801694915265,65.97710400457284,308.46076271186445,2.4879593866854,329.4157118644068,2.481334277829929
12,1_1_027_V1,high1.csv,312.6602465753424,2.4781552063726324,387.5744794520548,64.66407295730495,309.0746849315068,2.520412490032111,330.2918356164384,2.4098080297196542
13,1_1_027_V1,high2.csv,313.05774285714284,2.1433670153403397,398.2975857142857,60.28933100296858,309.62552857142856,2.328051949110038,330.74750000000006,2.058672594173248
14,1_1_027_V1,high3.csv,310.3721071428572,11.772622645477346,381.69601785714286,66.08639801304777,306.98885714285717,11.84084179625239,328.12473214285717,11.868985646108866
15,1_1_027_V1,high4.csv,310.3081707317073,2.2703773233457936,398.9134756097561,59.837824469352284,307.0687804878049,2.2830953850376603,328.07698780487806,2.156557795247206
16,1_1_027_V1,high5.csv,311.08894444444445,1.7897782054465077,407.2261805555555,54.90318510400486,307.6978888888889,1.8105162903587162,328.9114722222222,1.6808726815111856
17,1_1_027_V1,high6.csv,311.7336470588236,3.1203474154458406,306.52523529411764,9.999536517863605,307.98041176470593,2.665440412981628,328.67156,2.650608520019497
18,1_1_027_V1,high7.csv,308.5180769230769,13.587358458932286,350.15989743589745,63.73813789058096,309.1941025641026,16.088587247016605,327.82022077922073,4.019644407040094
19,1_1_027_V1,end1.csv,311.5573999999999,2.5706508226059523,372.0814,64.10068046114,308.6160941176471,2.3302413034529885,329.38851764705885,2.3724745215851963
